latitud,longitud,probabilidad
11.529166669999993,-97.5000000000016,0.0117
11.529166669999993,-97.40000000000161,0.0117
11.529166669999993,-97.30000000000162,0.0117
11.629166669999993,-103.90000000000124,0.0739
11.629166669999993,-103.80000000000125,0.0739
11.629166669999993,-103.70000000000125,0.0739
11.629166669999993,-103.60000000000126,0.0739
11.629166669999993,-103.50000000000126,0.0739
11.629166669999993,-103.40000000000127,0.0739
11.629166669999993,-103.30000000000128,0.0739
11.629166669999993,-103.20000000000128,0.0739
11.629166669999993,-103.10000000000129,0.0739
11.629166669999993,-103.0000000000013,0.0739
11.629166669999993,-102.9000000000013,0.0739
11.629166669999993,-102.8000000000013,0.0739
11.629166669999993,-102.70000000000131,0.0739
11.629166669999993,-99.20000000000151,0.0117
11.629166669999993,-99.10000000000151,0.0117
11.629166669999993,-99.00000000000152,0.0117
11.629166669999993,-98.90000000000153,0.0117
11.629166669999993,-98.80000000000153,0.0117
11.629166669999993,-98.70000000000154,0.0117
11.629166669999993,-98.60000000000154,0.0117
11.629166669999993,-98.50000000000155,0.0117
11.629166669999993,-98.40000000000155,0.0117
11.629166669999993,-98.30000000000156,0.0117
11.629166669999993,-98.20000000000157,0.0117
11.629166669999993,-98.10000000000157,0.0117
11.629166669999993,-98.00000000000158,0.0117
11.629166669999993,-97.90000000000158,0.0117
11.629166669999993,-97.80000000000159,0.0117
11.629166669999993,-97.7000000000016,0.0117
11.629166669999993,-97.6000000000016,0.0117
11.729166669999993,-104.00000000000124,0.0739
11.729166669999993,-103.90000000000124,0.0739
11.729166669999993,-103.80000000000125,0.0739
11.729166669999993,-103.70000000000125,0.0739
11.729166669999993,-103.60000000000126,0.0739
11.729166669999993,-103.50000000000126,0.0739
11.729166669999993,-103.40000000000127,0.0739
11.729166669999993,-103.30000000000128,0.0739
11.729166669999993,-103.20000000000128,0.0739
11.729166669999993,-103.10000000000129,0.0739
11.729166669999993,-103.0000000000013,0.0739
11.729166669999993,-102.9000000000013,0.0739
11.729166669999993,-99.50000000000149,0.0117
11.729166669999993,-99.4000000000015,0.0117
11.729166669999993,-99.3000000000015,0.0117
11.729166669999993,-99.20000000000151,0.0117
11.729166669999993,-99.10000000000151,0.0117
11.729166669999993,-99.00000000000152,0.0117
11.729166669999993,-98.90000000000153,0.0117
11.729166669999993,-98.80000000000153,0.0117
11.729166669999993,-98.70000000000154,0.0117
11.729166669999993,-98.60000000000154,0.0117
11.729166669999993,-98.50000000000155,0.0117
11.729166669999993,-98.40000000000155,0.0117
11.729166669999993,-98.30000000000156,0.0117
11.729166669999993,-98.20000000000157,0.0117
11.729166669999993,-98.10000000000157,0.0117
11.729166669999993,-98.00000000000158,0.0117
11.729166669999993,-97.90000000000158,0.0117
11.729166669999993,-97.80000000000159,0.0117
11.829166669999992,-104.20000000000122,0.0739
11.829166669999992,-104.10000000000123,0.0739
11.829166669999992,-104.00000000000124,0.0739
11.829166669999992,-103.90000000000124,0.0739
11.829166669999992,-103.80000000000125,0.0739
11.829166669999992,-103.70000000000125,0.0739
11.829166669999992,-103.60000000000126,0.0739
11.829166669999992,-103.50000000000126,0.0739
11.829166669999992,-103.40000000000127,0.0739
11.829166669999992,-103.30000000000128,0.0739
11.829166669999992,-103.20000000000128,0.0739
11.829166669999992,-103.10000000000129,0.0739
11.829166669999992,-99.80000000000148,0.0117
11.829166669999992,-99.70000000000148,0.0117
11.829166669999992,-99.60000000000149,0.0117
11.829166669999992,-99.50000000000149,0.0117
11.829166669999992,-99.4000000000015,0.0117
11.829166669999992,-99.3000000000015,0.0117
11.829166669999992,-99.20000000000151,0.0117
11.829166669999992,-99.10000000000151,0.0117
11.829166669999992,-99.00000000000152,0.0117
11.829166669999992,-98.90000000000153,0.0117
11.829166669999992,-98.80000000000153,0.0117
11.829166669999992,-98.70000000000154,0.0117
11.829166669999992,-98.60000000000154,0.0117
11.829166669999992,-98.50000000000155,0.0117
11.829166669999992,-98.40000000000155,0.0117
11.829166669999992,-98.30000000000156,0.0117
11.829166669999992,-98.20000000000157,0.0117
11.829166669999992,-98.10000000000157,0.0117
11.929166669999992,-104.30000000000122,0.0739
11.929166669999992,-104.20000000000122,0.0739
11.929166669999992,-104.10000000000123,0.0739
11.929166669999992,-104.00000000000124,0.0739
11.929166669999992,-103.90000000000124,0.0739
11.929166669999992,-103.80000000000125,0.0739
11.929166669999992,-103.70000000000125,0.0739
11.929166669999992,-103.60000000000126,0.0739
11.929166669999992,-103.50000000000126,0.0739
11.929166669999992,-103.40000000000127,0.0739
11.929166669999992,-103.30000000000128,0.0739
11.929166669999992,-103.20000000000128,0.0739
11.929166669999992,-100.00000000000146,0.0117
11.929166669999992,-99.90000000000147,0.0117
11.929166669999992,-99.80000000000148,0.0117
11.929166669999992,-99.70000000000148,0.0117
11.929166669999992,-99.60000000000149,0.0117
11.929166669999992,-99.50000000000149,0.0117
11.929166669999992,-99.4000000000015,0.0117
11.929166669999992,-99.3000000000015,0.0117
11.929166669999992,-99.20000000000151,0.0117
11.929166669999992,-99.10000000000151,0.0117
11.929166669999992,-99.00000000000152,0.0117
11.929166669999992,-98.90000000000153,0.0117
11.929166669999992,-98.80000000000153,0.0117
11.929166669999992,-98.70000000000154,0.0117
11.929166669999992,-98.60000000000154,0.0117
11.929166669999992,-98.50000000000155,0.0117
11.929166669999992,-98.40000000000155,0.0117
12.029166669999992,-104.50000000000121,0.0739
12.029166669999992,-104.40000000000121,0.0739
12.029166669999992,-104.30000000000122,0.0739
12.029166669999992,-104.20000000000122,0.0739
12.029166669999992,-104.10000000000123,0.0739
12.029166669999992,-104.00000000000124,0.0739
12.029166669999992,-103.90000000000124,0.0739
12.029166669999992,-103.80000000000125,0.0739
12.029166669999992,-103.70000000000125,0.0739
12.029166669999992,-103.60000000000126,0.0739
12.029166669999992,-103.50000000000126,0.0739
12.029166669999992,-103.40000000000127,0.0739
12.029166669999992,-100.30000000000145,0.0117
12.029166669999992,-100.20000000000145,0.0117
